label,parameter,parameter_label,parameter_key,parameter_value,scenario,scenario_label,rate_multiplier,seed,run_dir,avg_e2e_ms,p50_ms,p95_ms,p99_ms,success_rate,cold_start_share,status
tau_p_0p05_low,tau_p,$\tau_p$,hpwp_tau_p,0.05,low,Low,5e-05,44,SYNTHETIC_TARGET_NOT_MEASURED/tau_p/0.05/low/seed_44,3356.8252440827,3241.5522343194,6051.7892666667,7906.7169183333,1,0.6138397995970537,ok
tau_p_0p05_mid,tau_p,$\tau_p$,hpwp_tau_p,0.05,mid,Medium,0.0001,42,SYNTHETIC_TARGET_NOT_MEASURED/tau_p/0.05/mid/seed_42,2394.8798110182,2110.4430318062,4734.1993333333,6173.5554666667,1,0.5135220458287388,ok
tau_p_0p05_mid,tau_p,$\tau_p$,hpwp_tau_p,0.05,mid,Medium,0.0001,43,SYNTHETIC_TARGET_NOT_MEASURED/tau_p/0.05/mid/seed_43,2553.2798110182,2275.4190318062,5169.7993333333,7176.7554666667,1,0.5222536588116969,ok
tau_p_0p05_mid,tau_p,$\tau_p$,hpwp_tau_p,0.05,mid,Medium,0.0001,44,SYNTHETIC_TARGET_NOT_MEASURED/tau_p/0.05/mid/seed_44,2652.2798110182,2378.5290318062,5442.0493333333,7803.7554666667,1,0.5240047061791572,ok
tau_p_0p05_high,tau_p,$\tau_p$,hpwp_tau_p,0.05,high,High,0.0002,42,SYNTHETIC_TARGET_NOT_MEASURED/tau_p/0.05/high/seed_42,1932.5707832836,1511.7309187941,4558.3923,6661.766255,1,0.3880161976009674,ok
tau_p_0p05_high,tau_p,$\tau_p$,hpwp_tau_p,0.05,high,High,0.0002,43,SYNTHETIC_TARGET_NOT_MEASURED/tau_p/0.05/high/seed_43,1983.9957832836,1563.3566687941,4694.5173,6988.466255,1,0.4104036751016579,ok
tau_p_0p05_high,tau_p,$\tau_p$,hpwp_tau_p,0.05,high,High,0.0002,44,SYNTHETIC_TARGET_NOT_MEASURED/tau_p/0.05/high/seed_44,2091.5207832836,1671.3014187941,4979.1423,7671.566255,1,0.409318850858998,ok
tau_p_0p1_low,tau_p,$\tau_p$,hpwp_tau_p,0.1,low,Low,5e-05,42,SYNTHETIC_TARGET_NOT_MEASURED/tau_p/0.1/low/seed_42,3030.8295466115,2888.596364747,5574.0766666667,6423.6833333333,1,0.6195020213419425,ok
tau_p_0p1_low,tau_p,$\tau_p$,hpwp_tau_p,0.1,low,Low,5e-05,43,SYNTHETIC_TARGET_NOT_MEASURED/tau_p/0.1/low/seed_43,3183.3495466115,3059.0155647471,5761.0366666667,7092.8033333333,1,0.6111513646700777,ok
tau_p_0p1_low,tau_p,$\tau_p$,hpwp_tau_p,0.1,low,Low,5e-05,44,SYNTHETIC_TARGET_NOT_MEASURED/tau_p/0.1/low/seed_44,3278.6745466115,3165.527564747,5877.8866666667,7511.0033333333,1,0.6022669777908671,ok
tau_p_0p1_mid,tau_p,$\tau_p$,hpwp_tau_p,0.1,mid,Medium,0.0001,42,SYNTHETIC_TARGET_NOT_MEASURED/tau_p/0.1/mid/seed_42,2430.8553258053,2148.4612399667,4787.7166666667,6330.0933333333,1,0.5038804034856892,ok
tau_p_0p1_mid,tau_p,$\tau_p$,hpwp_tau_p,0.1,mid,Medium,0.0001,43,SYNTHETIC_TARGET_NOT_MEASURED/tau_p/0.1/mid/seed_43,2484.9753258053,2207.6280399667,4936.5466666667,6672.8533333333,1,0.5336482383267226,ok
tau_p_0p1_mid,tau_p,$\tau_p$,hpwp_tau_p,0.1,mid,Medium,0.0001,44,SYNTHETIC_TARGET_NOT_MEASURED/tau_p/0.1/mid/seed_44,2598.1353258053,2331.3404399667,5247.7366666667,7389.5333333333,1,0.5133033892302417,ok
tau_p_0p1_high,tau_p,$\tau_p$,hpwp_tau_p,0.1,high,High,0.0002,42,SYNTHETIC_TARGET_NOT_MEASURED/tau_p/0.1/high/seed_42,1918.7946140759,1496.84774512,4464.225,6454.65,1,0.3935996004394414,ok
tau_p_0p1_high,tau_p,$\tau_p$,hpwp_tau_p,0.1,high,High,0.0002,43,SYNTHETIC_TARGET_NOT_MEASURED/tau_p/0.1/high/seed_43,2009.4046140759,1594.42964512,4704.075,7030.29,1,0.3915223808260066,ok
tau_p_0p1_high,tau_p,$\tau_p$,hpwp_tau_p,0.1,high,High,0.0002,44,SYNTHETIC_TARGET_NOT_MEASURED/tau_p/0.1/high/seed_44,2026.8296140759,1613.19539512,4750.2,7140.99,1,0.4139009361979867,ok
tau_p_0p2_low,tau_p,$\tau_p$,hpwp_tau_p,0.2,low,Low,5e-05,42,SYNTHETIC_TARGET_NOT_MEASURED/tau_p/0.2/low/seed_42,3195.4923585654,3052.6726642228,6129.5898666667,7750.0240883333,1,0.6163205082155409,ok
tau_p_0p2_low,tau_p,$\tau_p$,hpwp_tau_p,0.2,low,Low,5e-05,43,SYNTHETIC_TARGET_NOT_MEASURED/tau_p/0.2/low/seed_43,3280.7423585654,3145.5126642228,6234.0898666667,8124.0240883333,1,0.6113748494796174,ok
tau_p_0p2_low,tau_p,$\tau_p$,hpwp_tau_p,0.2,low,Low,5e-05,44,SYNTHETIC_TARGET_NOT_MEASURED/tau_p/0.2/low/seed_44,3458.9923585654,3339.6326642228,6452.5898666667,8906.0240883333,1,0.5976519395769788,ok
tau_p_0p2_mid,tau_p,$\tau_p$,hpwp_tau_p,0.2,mid,Medium,0.0001,42,SYNTHETIC_TARGET_NOT_MEASURED/tau_p/0.2/mid/seed_42,2517.1055048149,2221.2238992853,5176.3453333333,7354.5797333333,1,0.5124015477082601,ok
tau_p_0p2_mid,tau_p,$\tau_p$,hpwp_tau_p,0.2,mid,Medium,0.0001,43,SYNTHETIC_TARGET_NOT_MEASURED/tau_p/0.2/mid/seed_43,2673.1055048149,2386.0638992853,5605.3453333333,8342.5797333333,1,0.5328141060566062,ok
tau_p_0p2_mid,tau_p,$\tau_p$,hpwp_tau_p,0.2,mid,Medium,0.0001,44,SYNTHETIC_TARGET_NOT_MEASURED/tau_p/0.2/mid/seed_44,2703.1055048149,2417.7638992853,5687.8453333333,8532.5797333333,1,0.5239097954514584,ok
tau_p_0p2_high,tau_p,$\tau_p$,hpwp_tau_p,0.2,high,High,0.0002,42,SYNTHETIC_TARGET_NOT_MEASURED/tau_p/0.2/high/seed_42,2056.6505688217,1612.7539493691,5045.6036,8040.678765,1,0.3893086348544066,ok
tau_p_0p2_high,tau_p,$\tau_p$,hpwp_tau_p,0.2,high,High,0.0002,43,SYNTHETIC_TARGET_NOT_MEASURED/tau_p/0.2/high/seed_43,2077.9005688217,1634.5414493691,5101.8536,8175.678765,1,0.4108762153523378,ok
tau_p_0p2_high,tau_p,$\tau_p$,hpwp_tau_p,0.2,high,High,0.0002,44,SYNTHETIC_TARGET_NOT_MEASURED/tau_p/0.2/high/seed_44,2188.4005688217,1747.8364493691,5394.3536,8877.678765,1,0.403140659462026,ok
tau_p_0p3_low,tau_p,$\tau_p$,hpwp_tau_p,0.3,low,Low,5e-05,42,SYNTHETIC_TARGET_NOT_MEASURED/tau_p/0.3/low/seed_42,3212.5973144273,3065.0934218502,6280.9006666667,7823.1924933333,1,0.6277458049764657,ok
tau_p_0p3_low,tau_p,$\tau_p$,hpwp_tau_p,0.3,low,Low,5e-05,43,SYNTHETIC_TARGET_NOT_MEASURED/tau_p/0.3/low/seed_43,3450.3673144273,3319.3526218502,6572.3606666667,8866.3124933333,1,0.6027510280444837,ok
tau_p_0p3_low,tau_p,$\tau_p$,hpwp_tau_p,0.3,low,Low,5e-05,44,SYNTHETIC_TARGET_NOT_MEASURED/tau_p/0.3/low/seed_44,3496.0923144273,3368.2486218502,6628.4106666667,9066.9124933333,1,0.6125912981896189,ok
tau_p_0p3_mid,tau_p,$\tau_p$,hpwp_tau_p,0.3,mid,Medium,0.0001,42,SYNTHETIC_TARGET_NOT_MEASURED/tau_p/0.3/mid/seed_42,2617.5910284987,2317.6560153639,5503.0333333333,8020.2114666667,1,0.51536137362006,ok
tau_p_0p3_mid,tau_p,$\tau_p$,hpwp_tau_p,0.3,mid,Medium,0.0001,43,SYNTHETIC_TARGET_NOT_MEASURED/tau_p/0.3/mid/seed_43,2652.9910284987,2354.1620153639,5600.3833333333,8244.4114666667,1,0.5509507961940716,ok
tau_p_0p3_mid,tau_p,$\tau_p$,hpwp_tau_p,0.3,mid,Medium,0.0001,44,SYNTHETIC_TARGET_NOT_MEASURED/tau_p/0.3/mid/seed_44,2837.0710284987,2543.9932153639,6106.6033333333,9410.2514666667,1,0.522025933109756,ok
tau_p_0p3_high,tau_p,$\tau_p$,hpwp_tau_p,0.3,high,High,0.0002,42,SYNTHETIC_TARGET_NOT_MEASURED/tau_p/0.3/high/seed_42,2042.293012992,1592.4114802637,5096.777,8105.34548,1,0.399785673023753,ok
tau_p_0p3_high,tau_p,$\tau_p$,hpwp_tau_p,0.3,high,High,0.0002,43,SYNTHETIC_TARGET_NOT_MEASURED/tau_p/0.3/high/seed_43,2162.653012992,1711.4958802637,5415.377,8869.98548,1,0.4009344775326756,ok
tau_p_0p3_high,tau_p,$\tau_p$,hpwp_tau_p,0.3,high,High,0.0002,44,SYNTHETIC_TARGET_NOT_MEASURED/tau_p/0.3/high/seed_44,2237.878012992,1785.9236302637,5614.502,9347.88548,1,0.4050667223863065,ok
forget_gamma_0p75_low,forget_gamma,$\gamma$,hpwp_forget_gamma,0.75,low,Low,5e-05,42,SYNTHETIC_TARGET_NOT_MEASURED/forget_gamma/0.75/low/seed_42,3329.4273266879,3184.2502336204,6407.7671666667,8309.7776733333,1,0.6195020213419425,ok
forget_gamma_0p75_low,forget_gamma,$\gamma$,hpwp_forget_gamma,0.75,low,Low,5e-05,43,SYNTHETIC_TARGET_NOT_MEASURED/forget_gamma/0.75/low/seed_43,3364.3023266879,3222.7302336204,6450.5171666667,8462.7776733333,1,0.6111513646700777,ok
forget_gamma_0p75_low,forget_gamma,$\gamma$,hpwp_forget_gamma,0.75,low,Low,5e-05,44,SYNTHETIC_TARGET_NOT_MEASURED/forget_gamma/0.75/low/seed_44,3545.6523266879,3422.8262336204,6672.8171666667,9258.3776733333,1,0.6022669777908671,ok
forget_gamma_0p75_mid,forget_gamma,$\gamma$,hpwp_forget_gamma,0.75,mid,Medium,0.0001,42,SYNTHETIC_TARGET_NOT_MEASURED/forget_gamma/0.75/mid/seed_42,2571.5346453536,2267.6658343647,5285.3366666667,7512.8421333333,1,0.5198995200538887,ok
forget_gamma_0p75_mid,forget_gamma,$\gamma$,hpwp_forget_gamma,0.75,mid,Medium,0.0001,43,SYNTHETIC_TARGET_NOT_MEASURED/forget_gamma/0.75/mid/seed_43,2701.1346453536,2407.0098343647,5641.7366666667,8333.6421333333,1,0.5346403577079489,ok
forget_gamma_0p75_mid,forget_gamma,$\gamma$,hpwp_forget_gamma,0.75,mid,Medium,0.0001,44,SYNTHETIC_TARGET_NOT_MEASURED/forget_gamma/0.75/mid/seed_44,2782.1346453536,2494.0998343647,5864.4866666667,8846.6421333333,1,0.5241939219410094,ok
forget_gamma_0p75_high,forget_gamma,$\gamma$,hpwp_forget_gamma,0.75,high,High,0.0002,42,SYNTHETIC_TARGET_NOT_MEASURED/forget_gamma/0.75/high/seed_42,2074.8701043938,1624.1473824711,5028.200375,7884.73243,1,0.4052937603134274,ok
forget_gamma_0p75_high,forget_gamma,$\gamma$,hpwp_forget_gamma,0.75,high,High,0.0002,43,SYNTHETIC_TARGET_NOT_MEASURED/forget_gamma/0.75/high/seed_43,2116.9451043938,1668.3866324711,5139.575375,8152.03243,1,0.3875378577769171,ok
forget_gamma_0p75_high,forget_gamma,$\gamma$,hpwp_forget_gamma,0.75,high,High,0.0002,44,SYNTHETIC_TARGET_NOT_MEASURED/forget_gamma/0.75/high/seed_44,2204.9201043938,1760.8868824711,5372.450375,8710.93243,1,0.4014569730648996,ok
forget_gamma_0p85_low,forget_gamma,$\gamma$,hpwp_forget_gamma,0.85,low,Low,5e-05,42,SYNTHETIC_TARGET_NOT_MEASURED/forget_gamma/0.85/low/seed_42,3041.8352326395,2899.1618233339,5742.2311666667,6670.5697066667,1,0.6212732349535658,ok
forget_gamma_0p85_low,forget_gamma,$\gamma$,hpwp_forget_gamma,0.85,low,Low,5e-05,43,SYNTHETIC_TARGET_NOT_MEASURED/forget_gamma/0.85/low/seed_43,3246.4352326395,3119.5778233339,5993.0311666667,7568.1697066667,1,0.6111513646700777,ok
forget_gamma_0p85_low,forget_gamma,$\gamma$,hpwp_forget_gamma,0.85,low,Low,5e-05,44,SYNTHETIC_TARGET_NOT_MEASURED/forget_gamma/0.85/low/seed_44,3374.3102326395,3257.3378233339,6149.7811666667,8129.1697066667,1,0.6022669777908671,ok
forget_gamma_0p85_mid,forget_gamma,$\gamma$,hpwp_forget_gamma,0.85,mid,Medium,0.0001,42,SYNTHETIC_TARGET_NOT_MEASURED/forget_gamma/0.85/mid/seed_42,2445.757742973,2161.724391246,4897.9966666667,6586.7928,1,0.5037555284428855,ok
forget_gamma_0p85_mid,forget_gamma,$\gamma$,hpwp_forget_gamma,0.85,mid,Medium,0.0001,43,SYNTHETIC_TARGET_NOT_MEASURED/forget_gamma/0.85/mid/seed_43,2518.357742973,2237.338391246,5097.6466666667,7046.5928,1,0.5199804858555268,ok
forget_gamma_0p85_mid,forget_gamma,$\gamma$,hpwp_forget_gamma,0.85,mid,Medium,0.0001,44,SYNTHETIC_TARGET_NOT_MEASURED/forget_gamma/0.85/mid/seed_44,2670.157742973,2395.440391246,5515.0966666667,8007.9928,1,0.5308582108948939,ok
forget_gamma_0p85_high,forget_gamma,$\gamma$,hpwp_forget_gamma,0.85,high,High,0.0002,42,SYNTHETIC_TARGET_NOT_MEASURED/forget_gamma/0.85/high/seed_42,1910.3042938591,1490.1403921487,4512.835875,6583.03108,1,0.4013790241754342,ok
forget_gamma_0p85_high,forget_gamma,$\gamma$,hpwp_forget_gamma,0.85,high,High,0.0002,43,SYNTHETIC_TARGET_NOT_MEASURED/forget_gamma/0.85/high/seed_43,2031.8542938591,1612.1648921487,4834.585875,7355.23108,1,0.4010088387646883,ok
forget_gamma_0p85_high,forget_gamma,$\gamma$,hpwp_forget_gamma,0.85,high,High,0.0002,44,SYNTHETIC_TARGET_NOT_MEASURED/forget_gamma/0.85/high/seed_44,2055.2292938591,1635.6311421487,4896.460875,7503.73108,1,0.4045693740745828,ok
forget_gamma_0p9_low,forget_gamma,$\gamma$,hpwp_forget_gamma,0.9,low,Low,5e-05,42,SYNTHETIC_TARGET_NOT_MEASURED/forget_gamma/0.9/low/seed_42,3068.9595466115,2931.201164747,5620.8166666667,6590.9633333333,1,0.6195020213419425,ok
forget_gamma_0p9_low,forget_gamma,$\gamma$,hpwp_forget_gamma,0.9,low,Low,5e-05,43,SYNTHETIC_TARGET_NOT_MEASURED/forget_gamma/0.9/low/seed_43,3138.8645466115,3009.309964747,5706.5066666667,6897.6433333333,1,0.6111513646700777,ok
forget_gamma_0p9_low,forget_gamma,$\gamma$,hpwp_forget_gamma,0.9,low,Low,5e-05,44,SYNTHETIC_TARGET_NOT_MEASURED/forget_gamma/0.9/low/seed_44,3285.0295466115,3172.6283647471,5885.6766666667,7538.8833333333,1,0.6022669777908671,ok
forget_gamma_0p9_mid,forget_gamma,$\gamma$,hpwp_forget_gamma,0.9,mid,Medium,0.0001,42,SYNTHETIC_TARGET_NOT_MEASURED/forget_gamma/0.9/mid/seed_42,2411.1753258053,2126.9460399667,4733.5966666667,6205.4533333333,1,0.5248398838127971,ok
forget_gamma_0p9_mid,forget_gamma,$\gamma$,hpwp_forget_gamma,0.9,mid,Medium,0.0001,43,SYNTHETIC_TARGET_NOT_MEASURED/forget_gamma/0.9/mid/seed_43,2539.0953258053,2266.7948399667,5085.3766666667,7015.6133333333,1,0.5103942453132018,ok
forget_gamma_0p9_mid,forget_gamma,$\gamma$,hpwp_forget_gamma,0.9,mid,Medium,0.0001,44,SYNTHETIC_TARGET_NOT_MEASURED/forget_gamma/0.9/mid/seed_44,2563.6953258053,2293.6888399667,5153.0266666667,7171.4133333333,1,0.5173278671424824,ok
forget_gamma_0p9_high,forget_gamma,$\gamma$,hpwp_forget_gamma,0.9,high,High,0.0002,42,SYNTHETIC_TARGET_NOT_MEASURED/forget_gamma/0.9/high/seed_42,1943.1896140759,1523.11979512,4528.8,6609.63,1,0.4074629171398294,ok
forget_gamma_0p9_high,forget_gamma,$\gamma$,hpwp_forget_gamma,0.9,high,High,0.0002,43,SYNTHETIC_TARGET_NOT_MEASURED/forget_gamma/0.9/high/seed_43,1960.6146140759,1541.88554512,4574.925,6720.33,1,0.3857361820483388,ok
forget_gamma_0p9_high,forget_gamma,$\gamma$,hpwp_forget_gamma,0.9,high,High,0.0002,44,SYNTHETIC_TARGET_NOT_MEASURED/forget_gamma/0.9/high/seed_44,2051.2246140759,1639.46744512,4814.775,7295.97,1,0.3948569644415201,ok
forget_gamma_0p95_low,forget_gamma,$\gamma$,hpwp_forget_gamma,0.95,low,Low,5e-05,42,SYNTHETIC_TARGET_NOT_MEASURED/forget_gamma/0.95/low/seed_42,3104.6873806344,2961.499885409,5867.0011333333,7118.2890693333,1,0.6195020213419425,ok
forget_gamma_0p95_low,forget_gamma,$\gamma$,hpwp_forget_gamma,0.95,low,Low,5e-05,43,SYNTHETIC_TARGET_NOT_MEASURED/forget_gamma/0.95/low/seed_43,3306.1873806344,3180.939885409,6114.0011333333,8002.2890693333,1,0.6111513646700777,ok
forget_gamma_0p95_low,forget_gamma,$\gamma$,hpwp_forget_gamma,0.95,low,Low,5e-05,44,SYNTHETIC_TARGET_NOT_MEASURED/forget_gamma/0.95/low/seed_44,3344.9373806344,3223.139885409,6161.5011333333,8172.2890693333,1,0.6022669777908671,ok
forget_gamma_0p95_mid,forget_gamma,$\gamma$,hpwp_forget_gamma,0.95,mid,Medium,0.0001,42,SYNTHETIC_TARGET_NOT_MEASURED/forget_gamma/0.95/mid/seed_42,2496.4891216698,2209.8753182861,5034.812,6980.9128533333,1,0.522222911946367,ok
forget_gamma_0p95_mid,forget_gamma,$\gamma$,hpwp_forget_gamma,0.95,mid,Medium,0.0001,43,SYNTHETIC_TARGET_NOT_MEASURED/forget_gamma/0.95/mid/seed_43,2526.4891216698,2241.5753182861,5117.312,7170.9128533333,1,0.5268954986296732,ok
forget_gamma_0p95_mid,forget_gamma,$\gamma$,hpwp_forget_gamma,0.95,mid,Medium,0.0001,44,SYNTHETIC_TARGET_NOT_MEASURED/forget_gamma/0.95/mid/seed_44,2682.4891216698,2406.4153182861,5546.312,8158.9128533333,1,0.5158739395717312,ok
forget_gamma_0p95_high,forget_gamma,$\gamma$,hpwp_forget_gamma,0.95,high,High,0.0002,42,SYNTHETIC_TARGET_NOT_MEASURED/forget_gamma/0.95/high/seed_42,1954.8802611712,1523.3554063253,4633.60585,6959.078972,1,0.388060112349066,ok
forget_gamma_0p95_high,forget_gamma,$\gamma$,hpwp_forget_gamma,0.95,high,High,0.0002,43,SYNTHETIC_TARGET_NOT_MEASURED/forget_gamma/0.95/high/seed_43,2056.8802611712,1627.9354063253,4903.60585,7607.078972,1,0.391202210185585,ok
forget_gamma_0p95_high,forget_gamma,$\gamma$,hpwp_forget_gamma,0.95,high,High,0.0002,44,SYNTHETIC_TARGET_NOT_MEASURED/forget_gamma/0.95/high/seed_44,2120.6302611712,1693.2979063253,5072.35585,8012.078972,1,0.4151865640631229,ok
forget_gamma_0p99_low,forget_gamma,$\gamma$,hpwp_forget_gamma,0.99,low,Low,5e-05,42,SYNTHETIC_TARGET_NOT_MEASURED/forget_gamma/0.99/low/seed_42,3230.9837616815,3089.7444112142,6122.7328333333,7618.4368766667,1,0.6195020213419425,ok
forget_gamma_0p99_low,forget_gamma,$\gamma$,hpwp_forget_gamma,0.99,low,Low,5e-05,43,SYNTHETIC_TARGET_NOT_MEASURED/forget_gamma/0.99/low/seed_43,3276.7087616815,3138.6404112142,6178.7828333333,7819.0368766667,1,0.6111513646700777,ok
forget_gamma_0p99_low,forget_gamma,$\gamma$,hpwp_forget_gamma,0.99,low,Low,5e-05,44,SYNTHETIC_TARGET_NOT_MEASURED/forget_gamma/0.99/low/seed_44,3514.4787616815,3392.8996112142,6470.2428333333,8862.1568766667,1,0.6022669777908671,ok
forget_gamma_0p99_mid,forget_gamma,$\gamma$,hpwp_forget_gamma,0.99,mid,Medium,0.0001,42,SYNTHETIC_TARGET_NOT_MEASURED/forget_gamma/0.99/mid/seed_42,2482.4813687246,2188.4084181649,4995.91,6846.4272,1,0.5263703807753015,ok
forget_gamma_0p99_mid,forget_gamma,$\gamma$,hpwp_forget_gamma,0.99,mid,Medium,0.0001,43,SYNTHETIC_TARGET_NOT_MEASURED/forget_gamma/0.99/mid/seed_43,2652.4013687246,2363.6372181649,5463.19,7922.5872,1,0.5316773072542723,ok
forget_gamma_0p99_mid,forget_gamma,$\gamma$,hpwp_forget_gamma,0.99,mid,Medium,0.0001,44,SYNTHETIC_TARGET_NOT_MEASURED/forget_gamma/0.99/mid/seed_44,2758.6013687246,2473.1552181649,5755.24,8595.1872,1,0.5185136163332593,ok
forget_gamma_0p99_high,forget_gamma,$\gamma$,hpwp_forget_gamma,0.99,high,High,0.0002,42,SYNTHETIC_TARGET_NOT_MEASURED/forget_gamma/0.99/high/seed_42,1985.3338135339,1553.4137126918,4723.014625,7137.892295,1,0.4098656008990149,ok
forget_gamma_0p99_high,forget_gamma,$\gamma$,hpwp_forget_gamma,0.99,high,High,0.0002,43,SYNTHETIC_TARGET_NOT_MEASURED/forget_gamma/0.99/high/seed_43,2040.4988135339,1607.9940626918,4869.039625,7488.352295,1,0.3862497078466743,ok
forget_gamma_0p99_high,forget_gamma,$\gamma$,hpwp_forget_gamma,0.99,high,High,0.0002,44,SYNTHETIC_TARGET_NOT_MEASURED/forget_gamma/0.99/high/seed_44,2155.8438135339,1722.1166126918,5174.364625,8221.132295,1,0.3930537383710297,ok
